CLIENT_ID,DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,TOTAL_STOCKOUT_WEEKS,FIRST_STOCKOUT_DATE,LAST_STOCKOUT_DATE,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,TOTAL_LIFT_SAME_NFC1,TOTAL_LIFT_DIFF_NFC1,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,CLASSIFICATION,RECOMMENDATION
1336951,31673,"НО-Х-ША®, Лекхим ЧАО (Украина, Киев), супп. ректал. 0,04 г блистер, #10",3147,ДРОТАВЕРИН,Ректальные системные,6,90,2023-06-19,2025-04-14,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",2757,ТОБРАМИЦИН,Офтальмологические,25,32,2023-03-27,2025-11-17,0.0,76.865,76.865,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,95127,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), супп. ректал. 60 мг, #10",3138,ИБУПРОФЕН,Ректальные системные,13,80,2023-03-06,2025-09-08,0.0,64.2298,64.2298,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,102759,"ЛОРАНО, Sandoz (Швейцария), табл. 10 мг блистер, в карт. коробке, #20",3030,ЛОРАТАДИН,Пероральные твердые обычные,1,2,2023-05-01,2023-05-08,0.0,0.65,0.65,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,125654,"ГЕПАРИН-НОВОФАРМ, Новофарм-Биосинтез Фирма ООО (Украина, Звягель (Новоград-Волынский)), р-р д/ин. 5000 МЕ/мл фл. 5 мл, #5",3225,ГЕПАРИН НАТРИЙ,Парентеральные обычные,3,31,2023-05-29,2024-04-08,0.0,1.5599999999999998,1.5599999999999998,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,135615,"ЭПАЙДРА®, Sanofi  (Франция), р-р д/ин. 100 ЕД/мл шприц-ручка СолоСтар® 3 мл, #5",73487,ИНСУЛИН ГЛУЛИЗИН,Парентеральные обычные,28,76,2023-04-10,2025-12-01,0.0,51.747,51.747,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",2733,ТРОКСЕРУТИН,Пероральные твердые обычные,22,63,2023-02-20,2025-09-08,0.0,38.8922,38.8922,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,297649,"ГЕПАРИН-ФАРМЕКС, Здоровье Группа компаний ООО (Украина, Харьков), р-р д/ин. 5000 МЕ/мл фл. 5 мл, #5",3225,ГЕПАРИН НАТРИЙ,Парентеральные обычные,3,35,2024-12-23,2025-09-01,0.0,2.2805,2.2805,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,325618,"НЕОФЕН БЕЛУПО ПЛЮС, Belupo (Хорватия), гель 50 мг/г туба 50 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,4,2024-02-26,2024-03-18,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,336535,"КЛОДИФЕН, World Medicine  (Великобритания), кап. глаз., р-р 1 мг/мл фл.-капельн. 5 мл, #1",3170,ДИКЛОФЕНАК,Офтальмологические,1,24,2023-07-03,2023-12-11,0.0,4.46,4.46,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,1014022,"НО-ШПА® ДЛЯ ИНЪЕКЦИЙ, Opella Healthcare International  (Франция), р-р д/ин. 40 мг амп. 2 мл, #25",3147,ДРОТАВЕРИН,Парентеральные обычные,20,42,2023-05-22,2025-11-10,5.26,23.5596,28.8196,5.26,0.0,0.0806216,0.9193784,1.0,0.0,CRITICAL,KEEP - High loss to competitors
1336951,89669,"МУКОГЕН, Macleods Pharmaceuticals Ltd (Индия), табл. п/о 100 мг стрип, #30",95259,РЕБАМИПИД,Пероральные твердые обычные,29,50,2023-05-01,2025-10-27,3.9038,82.3786,86.2822,3.90366852,0.0,0.0894666551724138,0.9105333448275864,0.9999663199959015,0.0,CRITICAL,KEEP - High loss to competitors
1336951,32929,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), супп. ректал. 500 мг стрип, #10",3016,МЕСАЛАЗИН,Ректальные системные,2,7,2025-03-24,2025-05-12,2.56,6.1078,8.6678,2.56003925,0.0,0.1537635,0.8462365000000001,1.00001533203125,0.0,CRITICAL,KEEP - High loss to competitors
1336951,78985,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), гран. гастрорезист. пролонг. 1000 мг пакетик ""Грану-Стикс"", #50",3016,МЕСАЛАЗИН,Пероральные твердые длительно действующие,15,73,2023-06-19,2025-05-05,10.2399,18.7515,28.9914,6.5,3.7398866,0.1720474666666666,0.8279525333333333,0.6347718239435932,0.3652268674498774,CRITICAL,KEEP - High loss to competitors
1336951,134048,"ГЛУТАРГИН АЛКОКЛИН, Здоровье Группа компаний ООО (Украина, Харьков), пор. д/оральн. р-ра 1 г/3 г пакет 3 г, #10",350,АРГИНИН,Пероральные жидкие обычные,30,55,2023-02-06,2025-11-03,17.13,73.1809,90.3109,0.2316169299999999,16.898482780000002,0.1737600333333333,0.8262399666666667,0.013521128429655568,0.986484692352598,CRITICAL,KEEP - High loss to competitors
1336951,86054,"ПЕНТАСА, Ferring International Center  (Швейцария), табл. пролонг. дейст. 500 мг, #50",3016,МЕСАЛАЗИН,Пероральные твердые длительно действующие,5,99,2023-08-28,2025-10-13,13.1147,36.1539,49.2686,4.7784908,8.336227000000001,0.195941,0.804059,0.3643614264908843,0.6356399307647145,CRITICAL,KEEP - High loss to competitors
1336951,56161,"ДРОТАВЕРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 20 мг/мл амп. 2 мл, контурн. ячейк. уп., пачка, #5",3147,ДРОТАВЕРИН,Парентеральные обычные,3,88,2023-05-22,2025-05-05,9.9851,16.23,26.2151,9.98509349,0.0,0.2158443333333333,0.7841556666666666,0.9999993480285627,0.0,CRITICAL,KEEP - High loss to competitors
1336951,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,26,50,2023-04-10,2025-11-10,23.9284,79.1772,103.1057,23.92852456,0.0,0.2200613846153846,0.7799386153846153,1.0000052055298307,0.0,CRITICAL,KEEP - High loss to competitors
1336951,379544,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #2",3170,ДИКЛОФЕНАК,Прочие системные,6,13,2023-02-06,2025-07-28,10.0119,33.9701,43.982,10.01200884,0.0,0.244541,0.755459,1.0000108710634343,0.0,CRITICAL,KEEP - High loss to competitors
1336951,813369,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",790221,ЭДОКСАБАН,Пероральные твердые обычные,25,50,2023-09-04,2025-11-24,9.9252,27.7286,37.6539,9.92525962,0.0,0.27924072,0.72075928,1.0000060069318502,0.0,CRITICAL,KEEP - High loss to competitors
