CLIENT_ID,DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,TOTAL_STOCKOUT_WEEKS,FIRST_STOCKOUT_DATE,LAST_STOCKOUT_DATE,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,TOTAL_LIFT_SAME_NFC1,TOTAL_LIFT_DIFF_NFC1,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,CLASSIFICATION,RECOMMENDATION
98911,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",2757,ТОБРАМИЦИН,Офтальмологические,32,62,2023-02-20,2025-12-01,0.0,63.4981,63.4981,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
98911,78985,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), гран. гастрорезист. пролонг. 1000 мг пакетик ""Грану-Стикс"", #50",3016,МЕСАЛАЗИН,Пероральные твердые длительно действующие,11,108,2023-04-24,2025-07-28,0.0,24.7042,24.7042,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
98911,89669,"МУКОГЕН, Macleods Pharmaceuticals Ltd (Индия), табл. п/о 100 мг стрип, #30",95259,РЕБАМИПИД,Пероральные твердые обычные,18,115,2023-02-20,2025-11-17,0.0,46.9102,46.9102,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
98911,95127,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), супп. ректал. 60 мг, #10",3138,ИБУПРОФЕН,Ректальные системные,9,88,2023-04-10,2025-07-14,0.0,31.5625,31.5625,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
98911,135615,"ЭПАЙДРА®, Sanofi  (Франция), р-р д/ин. 100 ЕД/мл шприц-ручка СолоСтар® 3 мл, #5",73487,ИНСУЛИН ГЛУЛИЗИН,Парентеральные обычные,2,8,2024-11-04,2024-12-30,0.0,5.4774,5.4774,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
98911,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",2733,ТРОКСЕРУТИН,Пероральные твердые обычные,15,95,2023-03-06,2025-10-20,0.0,42.1884,42.1884,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
98911,1014022,"НО-ШПА® ДЛЯ ИНЪЕКЦИЙ, Opella Healthcare International  (Франция), р-р д/ин. 40 мг амп. 2 мл, #25",3147,ДРОТАВЕРИН,Парентеральные обычные,22,40,2023-02-27,2025-10-20,0.0,19.7142,19.7142,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
98911,69125,"ЛОРАТАДИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 10 мг контурн. ячейк. уп., #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,2,2,2025-08-25,2025-10-20,0.0872,3.31,3.3972,0.0871901,0.0,0.091358,0.908642,0.9998864678899083,0.0,CRITICAL,KEEP - High loss to competitors
98911,813369,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",790221,ЭДОКСАБАН,Пероральные твердые обычные,16,109,2023-04-10,2025-11-17,2.0,44.0748,46.0748,2.0,0.0,0.125,0.875,1.0,0.0,CRITICAL,KEEP - High loss to competitors
98911,379546,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #10",3170,ДИКЛОФЕНАК,Прочие системные,9,87,2023-08-07,2025-11-10,5.3353,42.9992,48.3345,5.3353280000000005,0.0,0.1599202222222222,0.8400797777777778,1.000005248064776,0.0,CRITICAL,KEEP - High loss to competitors
