CLIENT_ID,DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,TOTAL_STOCKOUT_WEEKS,FIRST_STOCKOUT_DATE,LAST_STOCKOUT_DATE,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,TOTAL_LIFT_SAME_NFC1,TOTAL_LIFT_DIFF_NFC1,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,CLASSIFICATION,RECOMMENDATION
28753,6572,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 50 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,25,2024-01-15,2024-08-12,0.0,9.44,9.44,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28753,17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,1,35,2024-01-29,2024-09-23,0.0,6.7062,6.7062,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28753,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",2757,ТОБРАМИЦИН,Офтальмологические,7,126,2023-04-10,2025-10-20,0.0,68.8695,68.8695,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28753,33762,"ГЕПАТРОМБИН, Stada  (Германия), гель 50000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,10,2025-01-27,2025-04-28,0.0,4.8896,4.8896,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28753,135615,"ЭПАЙДРА®, Sanofi  (Франция), р-р д/ин. 100 ЕД/мл шприц-ручка СолоСтар® 3 мл, #5",73487,ИНСУЛИН ГЛУЛИЗИН,Парентеральные обычные,6,85,2023-08-14,2025-07-28,0.0,9.13,9.13,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28753,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",2733,ТРОКСЕРУТИН,Пероральные твердые обычные,2,44,2024-09-23,2025-09-22,0.0,7.717499999999999,7.717499999999999,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28753,1014022,"НО-ШПА® ДЛЯ ИНЪЕКЦИЙ, Opella Healthcare International  (Франция), р-р д/ин. 40 мг амп. 2 мл, #25",3147,ДРОТАВЕРИН,Парентеральные обычные,8,35,2023-12-25,2025-07-28,0.0,5.247,5.247,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28753,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",350,АРГИНИН,Парентеральные обычные,12,80,2023-08-14,2025-09-22,1.5876,344.1086,345.6962,1.5876172,0.0,0.0089078333333333,0.9910921666666668,1.000010833963215,0.0,CRITICAL,KEEP - High loss to competitors
28753,757899,"НО-ШПА® ФОРТЕ, Opella Healthcare International  (Франция), табл. 80 мг блистер, #10",3147,ДРОТАВЕРИН,Пероральные твердые обычные,1,13,2023-06-26,2023-09-18,1.0,13.5822,14.5822,1.0,0.0,0.068577,0.931423,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28753,110626,"ЭДЕМ, Фармак АО (Украина, Киев), табл. п/о 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,13,85,2023-07-03,2025-08-04,11.0764,79.1724,90.2487,5.836364,5.24,0.0883936923076923,0.9116063076923078,0.5269188545014626,0.473077895345058,CRITICAL,KEEP - High loss to competitors
28753,329670,"ЭКЗОДЕРИЛ®, Sandoz (Швейцария), р-р накожный 1 % фл. 20 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,37,2024-01-29,2024-10-07,2.0,18.45,20.45,2.0,0.0,0.0978,0.9022,1.0,0.0,CRITICAL,KEEP - High loss to competitors
