DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,AVG_STOCKOUT_WEEKS,CLASSIFICATION
4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",26,0.3058274615384615,0.6941725384615385,1.0,0.0,20.4953,86.70909999999999,107.20439999999999,2.8076923076923075,CRITICAL
4954,"ИБУПРОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 200 мг, #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,24,0.8384612916666666,0.16153870833333334,0.7371174166666666,0.2628825833333333,316.9423,66.4351,383.3773,2.1666666666666665,SUBSTITUTABLE
5050,"НАКЛОФЕН, KRKA d.d. Novo Mesto  (Словения), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,10,0.7591558,0.2408442,1.0,0.0,77.3808,18.1206,95.5014,11.7,SUBSTITUTABLE
5080,"ОРТОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/о кишечно-раств. 25 мг блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,7,0.6108741428571429,0.38912585714285713,0.6034894285714286,0.39651057142857143,26.9563,14.3407,41.2968,3.5714285714285716,SUBSTITUTABLE
5949,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,4,0.781388,0.218612,1.0,0.0,19.6663,4.5248,24.1911,9.5,SUBSTITUTABLE
6389,"ГЕПАТРОМБИН, Stada  (Германия), гель 30000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,0.7208763333333333,0.2791236666666667,1.0,0.0,57.4463,15.879999999999999,73.3263,31.0,SUBSTITUTABLE
6572,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 50 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",13,0.36059230769230766,0.6394076923076923,1.0,0.0,20.3967,47.5819,67.9786,8.23076923076923,CRITICAL
6573,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 100 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.522303125,0.477696875,1.0,0.0,20.1191,32.094,52.2132,10.5,CRITICAL
7583,"ЗОВИРАКС, Халеон Украина ООО (Украина, Киев), крем 5 % туба 2 г, #1",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",20,0.6125586999999999,0.3874413,1.0,0.0,83.258,56.313,139.5712,4.95,SUBSTITUTABLE
8609,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 50 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",28,0.3753046071428571,0.6246953928571429,1.0,0.0,59.431599999999996,69.0829,128.5145,2.607142857142857,CRITICAL
