CLIENT_ID,DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,TOTAL_STOCKOUT_WEEKS,FIRST_STOCKOUT_DATE,LAST_STOCKOUT_DATE,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,TOTAL_LIFT_SAME_NFC1,TOTAL_LIFT_DIFF_NFC1,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,CLASSIFICATION,RECOMMENDATION
28670,33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",2757,ТОБРАМИЦИН,Офтальмологические,17,90,2023-03-27,2025-05-12,0.0,43.9232,43.9232,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,89669,"МУКОГЕН, Macleods Pharmaceuticals Ltd (Индия), табл. п/о 100 мг стрип, #30",95259,РЕБАМИПИД,Пероральные твердые обычные,7,49,2024-09-16,2025-09-29,0.0,41.0977,41.0977,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,126295,"ПЕНТАСА, Ferring International Center  (Швейцария), гран. пролонг. действ. 2 г пакетик, #60",3016,МЕСАЛАЗИН,Пероральные твердые длительно действующие,3,22,2024-09-16,2025-05-26,0.0,1.91,1.91,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,175990,"НИКСАР, Berlin-Chemie  (Германия), табл. 20 мг блистер, #30",298137,БИЛАСТИН,Пероральные твердые обычные,10,47,2023-06-12,2024-07-22,0.0,16.4431,16.4431,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,201899,"ГЕПАРИН-ИНДАР, Индар ЧАО (Украина, Киев), р-р д/ин. 25000 МЕ фл. 5 мл, в пачке, #5",3225,ГЕПАРИН НАТРИЙ,Парентеральные обычные,2,14,2023-08-21,2023-11-27,0.0,1.05,1.05,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,379544,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #2",3170,ДИКЛОФЕНАК,Прочие системные,1,9,2025-06-02,2025-07-28,0.0,9.96,9.96,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,426659,"ЭСТЕЗИФИН, Фармак АО (Украина, Киев), спрей накожный 1 % фл. 15 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",2,4,2024-03-25,2024-04-22,0.0,0.9584,0.9584,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,699977,"УНИКЛОФЕН, Unimed Pharma (Словацкая Республика), кап. глаз., р-р 0,1 % контейнер-капельница 10 мл",3170,ДИКЛОФЕНАК,Офтальмологические,1,15,2023-10-02,2024-01-08,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,945739,"ЭРИДЕЗ, Дарница ЧАО (Украина, Киев), сироп 0,5 мг/мл фл. с мерн. стаканчиком 100 мл, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,1,4,2025-09-22,2025-10-13,0.0,0.55,0.55,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,1014022,"НО-ШПА® ДЛЯ ИНЪЕКЦИЙ, Opella Healthcare International  (Франция), р-р д/ин. 40 мг амп. 2 мл, #25",3147,ДРОТАВЕРИН,Парентеральные обычные,8,85,2023-02-20,2025-09-29,0.0,21.0751,21.0751,0.0,0.0,0.0,1.0,0.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,379545,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #5",3170,ДИКЛОФЕНАК,Прочие системные,1,22,2023-04-03,2023-08-28,1.0,39.2244,40.2244,1.0,0.0,0.024861,0.975139,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,144824,"ТРОКСЕВАЗИН®, Teva (Израиль), капс. 300 мг блистер, #50",2733,ТРОКСЕРУТИН,Пероральные твердые обычные,5,79,2023-04-17,2025-02-24,3.11,22.9979,26.1079,3.1100000000000003,0.0,0.0641864,0.9358136,1.0000000000000002,0.0,CRITICAL,KEEP - High loss to competitors
28670,38325,"ЛОРАТАДИН, Фармак АО (Украина, Киев), табл. 0,01 г блистер, #20",3030,ЛОРАТАДИН,Пероральные твердые обычные,4,4,2025-05-19,2025-08-04,0.9368,17.358999999999998,18.2958,0.9367880000000002,0.0,0.06722475,0.93277525,0.9999871904355254,0.0,CRITICAL,KEEP - High loss to competitors
28670,29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",3170,ДИКЛОФЕНАК,Ректальные системные,5,52,2023-11-06,2025-02-10,8.969999999999999,93.6479,102.6179,8.969999999999999,0.0,0.0991595999999999,0.9008404,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,6572,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 50 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,30,2024-04-08,2024-10-28,5.23,35.8592,41.0892,5.23,0.0,0.127284,0.872716,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,343083,"ХИТАКСА, Adamed Pharma (Польша), табл., дисперг. в рот. полости 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,1,37,2024-03-25,2024-12-02,7.01,39.092,46.102,7.01,0.0,0.152054,0.847946,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,111288,"ТИВОРТИН®, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 42 мг/мл бутылка стекл. 100 мл, в пачке, #1",350,АРГИНИН,Парентеральные обычные,17,102,2023-04-03,2025-09-01,13.2699,407.7324,421.0024,13.269914159999999,0.0,0.1544127058823529,0.845587294117647,1.0000010670766168,0.0,CRITICAL,KEEP - High loss to competitors
28670,832883,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 150 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,21,2024-05-06,2024-09-23,3.23,17.0077,20.2377,3.23,0.0,0.159603,0.840397,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,813369,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 60 мг блистер, #30",790221,ЭДОКСАБАН,Пероральные твердые обычные,22,81,2023-03-13,2025-10-27,11.1801,57.741,68.92099999999999,11.18009972,0.0,0.1716233636363636,0.8283766363636363,0.9999999749555013,0.0,CRITICAL,KEEP - High loss to competitors
28670,506214,"ЭКЗИК, Житомирская ФФ ООО (Украина, Станишовка), р-р накожный 1 % фл. 20 мл, #1",2963,НАФТИФИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,41,2024-05-13,2025-03-10,4.51,21.5261,26.0361,4.51,0.0,0.1819849999999999,0.8180149999999999,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,379546,"ОЛФЕН®, Teva (Израиль), пластырь лечебный 140 мг/12 часов пакет, #10",3170,ДИКЛОФЕНАК,Прочие системные,2,98,2023-10-16,2025-09-08,5.634499999999999,73.85499999999999,79.4896,5.634545,0.0,0.2043785,0.7956215,1.0000079865116693,0.0,CRITICAL,KEEP - High loss to competitors
28670,6573,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 100 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,8,2024-01-22,2024-03-11,1.7,6.2034,7.9034,1.7,0.0,0.215097,0.784903,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,14,106,2023-04-10,2025-07-28,9.2819,93.3968,102.6787,9.281936,0.0,0.229233,0.7707670000000001,1.000003878516252,0.0,CRITICAL,KEEP - High loss to competitors
28670,70279,"ДИКЛОБЕРЛ® N 75, Berlin-Chemie  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,20,60,2023-03-06,2025-08-04,21.1272,152.1612,173.2886,21.127117000000002,0.0,0.24252105,0.75747895,0.9999960714150481,0.0,CRITICAL,KEEP - High loss to competitors
28670,156589,"ЛЕРКАМЕН® 20, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 20 мг блистер, #60",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,18,108,2023-03-06,2025-10-20,26.9278,69.0749,96.0027,26.92780025,0.0,0.2444762222222222,0.7555237777777778,1.0000000092840855,0.0,CRITICAL,KEEP - High loss to competitors
28670,813371,"ЭДОКСАКОРД, Киевский витаминный завод АО (Украина, Киев), табл. п/плен. оболочкой 30 мг блистер, #30",790221,ЭДОКСАБАН,Пероральные твердые обычные,16,74,2023-11-20,2025-11-24,11.42,69.04860000000001,80.4686,11.42004168,0.0,0.2571398125,0.7428601875,1.000003649737303,0.0,CRITICAL,KEEP - High loss to competitors
28670,84844,"ДИКЛОФЕНАК-ЗДОРОВЬЕ ФОРТЕ, Здоровье Группа компаний ООО (Украина, Харьков), гель 30 мг/г туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",4,32,2024-07-08,2025-05-26,4.9,9.82,14.72,4.9,0.0,0.27073775,0.72926225,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,41398,"ДРОТАВЕРИН, Корпорация Артериум  (Украина, Киев), табл. 40 мг блистер, #30",3147,ДРОТАВЕРИН,Пероральные твердые обычные,19,22,2023-04-10,2025-03-10,23.0868,95.3907,118.4775,23.08671472,0.0,0.2844994736842105,0.7155005263157894,0.9999963061143163,0.0,CRITICAL,KEEP - High loss to competitors
28670,114335,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,75 г блистер, #30",350,АРГИНИН,Пероральные твердые обычные,19,84,2023-03-06,2025-10-06,27.9583,178.683,206.6412,12.16,15.79826062,0.3032117894736842,0.6967882105263158,0.4349334544661156,0.565065137007615,CRITICAL,KEEP - High loss to competitors
28670,235559,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #20",2969,НАПРОКСЕН,Пероральные твердые обычные,5,71,2023-02-20,2025-06-30,6.07,27.8794,33.949400000000004,6.07,0.0,0.3313334,0.6686666000000001,1.0,0.0,CRITICAL,KEEP - High loss to competitors
28670,149164,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #60",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,19,88,2023-08-07,2025-11-10,20.6392,34.9576,55.5968,20.639157,0.0,0.3367425263157894,0.6632574736842105,0.9999979165859143,0.0,CRITICAL,KEEP - High loss to competitors
28670,45751,"ЛОРАТАДИН, Корпорация Артериум  (Украина, Киев), табл. 10 мг блистер, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,19,51,2023-04-03,2025-02-10,22.9178,126.6599,149.5777,18.37772126,4.54,0.3386944736842105,0.6613055263157894,0.8018972702440899,0.19809929399855133,CRITICAL,KEEP - High loss to competitors
28670,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",15,77,2023-03-20,2025-07-07,24.8554,69.6239,94.4793,24.855361,0.0,0.3422903333333333,0.6577096666666667,0.999998430924467,0.0,CRITICAL,KEEP - High loss to competitors
28670,73433,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 400 мг блистер, #10",3297,АЦИКЛОВИР,Пероральные твердые обычные,13,113,2023-02-20,2025-10-20,21.9216,90.7876,112.7092,21.9215645,0.0,0.3546462307692307,0.6453537692307693,0.9999983805926573,0.0,CRITICAL,KEEP - High loss to competitors
28670,134046,"ГЛУТАРГИН АЛКОКЛИН, Здоровье Группа компаний ООО (Украина, Харьков), пор. д/оральн. р-ра 1 г/3 г пакет 3 г, #2",350,АРГИНИН,Пероральные жидкие обычные,7,84,2023-02-20,2024-12-16,20.4422,16.7306,37.1728,0.0,20.442265950000003,0.3642737142857142,0.6357262857142858,0.0,1.0000032261693947,CRITICAL,KEEP - High loss to competitors
