DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME,NFC1_ID,EVENTS_COUNT,SHARE_INTERNAL,SHARE_LOST,SHARE_SAME_NFC1,SHARE_DIFF_NFC1,INTERNAL_LIFT,LOST_SALES,TOTAL_EFFECT,AVG_STOCKOUT_WEEKS,CLASSIFICATION
4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",27,0.4015885925925926,0.5984114074074074,1.0,0.0,22.0006,62.4436,84.4441,2.6296296296296298,CRITICAL
5050,"НАКЛОФЕН, KRKA d.d. Novo Mesto  (Словения), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,12,0.6175761666666667,0.38242383333333335,1.0,0.0,47.5212,35.9943,83.5154,6.166666666666667,SUBSTITUTABLE
5949,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,16,0.6312390625,0.3687609375,1.0,0.0,58.5126,27.18,85.6929,5.875,SUBSTITUTABLE
6389,"ГЕПАТРОМБИН, Stada  (Германия), гель 30000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",3,0.7567703333333333,0.24322966666666668,1.0,0.0,96.3781,24.71,121.0881,37.666666666666664,SUBSTITUTABLE
6572,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 50 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",9,0.38839022222222225,0.6116097777777778,1.0,0.0,27.183799999999998,42.915400000000005,70.0992,11.11111111111111,CRITICAL
6573,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 100 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",14,0.5959762142857142,0.4040237857142857,1.0,0.0,16.5309,29.6132,46.1441,5.785714285714286,CRITICAL
7583,"ЗОВИРАКС, Халеон Украина ООО (Украина, Киев), крем 5 % туба 2 г, #1",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",27,0.4892301851851852,0.5107698148148148,1.0,0.0,63.6143,74.8447,138.4591,2.5925925925925926,CRITICAL
8249,"ОЛФЕН®-50 ЛАКТАБ, Teva (Израиль), табл. кишечно-раств. 50 мг, #20",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,1,0.956929,0.043071,0.810959,0.189041,11.1087,0.5,11.6087,6.0,SUBSTITUTABLE
8609,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 50 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",25,0.43038252,0.56961748,1.0,0.0,48.6006,108.5985,157.1992,3.2,CRITICAL
10918,"НАКЛОФЕН ДУО, KRKA d.d. Novo Mesto  (Словения), капс. 75 мг блистер, #20",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,22,0.6967758636363637,0.3032241363636363,0.6133341363636364,0.3866658636363636,150.4535,38.6094,189.063,4.045454545454546,SUBSTITUTABLE
12028,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",7,0.7914372857142856,0.20856271428571427,1.0,0.0,92.237,26.5561,118.79310000000001,12.857142857142858,SUBSTITUTABLE
13656,"ИБУПРОФЕН, Sopharma (Болгария), табл. п/о 200 мг блистер в пачке, #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,7,0.8835958571428572,0.11640414285714286,0.8018321428571429,0.19816785714285715,231.1309,26.0547,257.1855,6.857142857142857,SUBSTITUTABLE
17794,"БЕРОДУАЛ®, Boehringer Ingelheim  (Германия), р-р д/инг. фл. с капельницей 20 мл, #1",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,19,0.2787566842105263,0.7212433157894736,1.0,0.0,19.6159,50.3094,69.9251,3.8421052631578947,CRITICAL
21184,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 20 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,1.0,0.0,1.0,0.0,8.143,0.0,8.143,16.0,SUBSTITUTABLE
25464,"ДИКЛОФЕНАК, Красная звезда ОАО (Украина, Харьков), табл. 0,05 г блистер, в пачке, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,10,0.5701649,0.4298351,0.5493133333333333,0.4506866666666666,95.4692,105.64540000000001,201.11459999999997,5.5,CRITICAL
27403,"ДИКЛОФЕНАК-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), гель 1 % туба 50 г, #1",3170,ДИКЛОФЕНАК,"Местно действующие, дерматологические, антигеморроидальные, наружные",1,0.752748,0.247252,1.0,0.0,36.0,11.8248,47.8248,22.0,SUBSTITUTABLE
27414,"ДИКЛОФЕНАК НАТРИЯ, Монфарм ПАО (Украина, Монастырище), супп. ректал. 0,05 г стрип, #10",3170,ДИКЛОФЕНАК,Ректальные системные,9,0.6836537777777778,0.31634622222222225,1.0,0.0,45.261700000000005,20.3507,65.61240000000001,11.777777777777779,SUBSTITUTABLE
28888,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), табл. 10 мг, #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,15,0.36414506666666663,0.6358549333333333,0.7,0.3,22.2198,42.4146,64.6345,5.266666666666667,CRITICAL
29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",3170,ДИКЛОФЕНАК,Ректальные системные,28,0.3957872142857143,0.6042127857142857,1.0,0.0,33.3438,76.987,110.3308,2.5714285714285716,CRITICAL
29401,"ДИКЛОБЕРЛ® 50, Berlin-Chemie  (Германия), супп. 50 мг блистер, #10",3170,ДИКЛОФЕНАК,Ректальные системные,20,0.5352882,0.4647118,1.0,0.0,37.3163,58.6673,95.9836,5.05,CRITICAL
29404,"ДИКЛОБЕРЛ® РЕТАРД, Berlin-Chemie  (Германия), капс. тверд. пролонг. дейст. 100 мг, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,32,0.6360358125,0.3639641875,0.19946196551724138,0.8005380344827586,67.9609,63.2654,131.22639999999998,1.9375,SUBSTITUTABLE
30976,"ДОЛГИТ® КРЕМ, Naturwaren (Германия), крем туба 20 г, #1",3138,ИБУПРОФЕН,"Местно действующие, дерматологические, антигеморроидальные, наружные",10,0.5222549,0.47774510000000003,1.0,0.0,25.174799999999998,28.5001,53.6749,10.7,CRITICAL
31880,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,19,0.4070795263157894,0.5929204736842105,1.0,0.0,42.4776,39.6604,82.13799999999999,3.789473684210526,CRITICAL
31881,"ДИКЛОФЕНАК-ДАРНИЦА, Дарница ЧАО (Украина, Киев), р-р д/ин. 25 мг/мл амп. 3 мл, контурн. ячейк. уп., пачка, #10",3170,ДИКЛОФЕНАК,Парентеральные обычные,25,0.5691374,0.43086260000000004,1.0,0.0,39.8356,47.8186,87.6542,2.32,CRITICAL
32346,"АЦИКЛОВИР 400 СТАДА®, Stada  (Германия), табл. 400 мг блистер, #35",3297,АЦИКЛОВИР,Пероральные твердые обычные,14,0.48091257142857147,0.5190874285714286,1.0,0.0,92.2616,24.1939,116.4555,6.642857142857143,CRITICAL
32347,"АЦИКЛОВИР 200 СТАДА®, Stada  (Германия), табл. 200 мг блистер, #25",3297,АЦИКЛОВИР,Пероральные твердые обычные,10,0.7495338,0.25046619999999997,1.0,0.0,92.21170000000001,23.8334,116.045,13.1,SUBSTITUTABLE
32493,"ЛИОТОН® 1000 ГЕЛЬ, Berlin-Chemie  (Германия), гель туба 30 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",27,0.42382292592592596,0.576177074074074,1.0,0.0,47.1554,62.7521,109.9077,2.740740740740741,CRITICAL
33583,"КЛАРИТИН®, Bayer Consumer Health  (Швейцария), сироп фл. 60 мл, #1",3030,ЛОРАТАДИН,Пероральные жидкие обычные,2,0.8075224999999999,0.1924775,0.0,1.0,40.3352,9.379999999999999,49.7152,9.5,SUBSTITUTABLE
33729,"ТОБРЕКС®, Novartis Pharma (Швейцария), кап. глаз. 0,3 % фл.-капельн. 5 мл, #1",2757,ТОБРАМИЦИН,Офтальмологические,32,0.0,1.0,,,0.0,63.4981,63.4981,1.9375,CRITICAL
33762,"ГЕПАТРОМБИН, Stada  (Германия), гель 50000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",13,0.7813531538461539,0.21864684615384616,1.0,0.0,87.5293,27.317,114.84649999999999,8.153846153846153,SUBSTITUTABLE
33763,"ГЕПАТРОМБИН, Stada  (Германия), крем 50000 МЕ/100 г туба 40 г, #1",3225,ГЕПАРИН НАТРИЙ,"Местно действующие, дерматологические, антигеморроидальные, наружные",8,0.735799,0.264201,1.0,0.0,107.13489999999999,36.599999999999994,143.7349,13.5,SUBSTITUTABLE
36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1",2733,ТРОКСЕРУТИН,"Местно действующие, дерматологические, антигеморроидальные, наружные",13,0.4655813846153846,0.5344186153846153,1.0,0.0,36.957499999999996,69.6052,106.5626,8.307692307692308,CRITICAL
36782,"НАТРИЯ ДИКЛОФЕНАК-КВ, Киевский витаминный завод АО (Украина, Киев), капс. тверд. 25 мг блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,19,0.5955243157894736,0.4044756842105263,0.5673744210526316,0.43262557894736847,59.1345,44.8588,103.9934,2.6315789473684212,CRITICAL
38166,"БЕРОДУАЛ® Н, Boehringer Ingelheim  (Германия), аэр. дозир. баллончик метал. 10 мл, 200 доз",106853,ИПРАТРОПИЯ БРОМИД+ФЕНОТЕРОЛ,Для введения в легкие,21,0.2570656666666667,0.7429343333333334,1.0,0.0,14.1002,88.3357,102.4359,4.809523809523809,CRITICAL
40041,"ЭРИУС®, Bayer Consumer Health  (Швейцария), табл. п/плен. оболочкой 5 мг блистер, #10",40218,ДЕЗЛОРАТАДИН,Пероральные твердые обычные,21,0.631996,0.368004,0.6695615238095238,0.33043847619047617,96.2027,66.3267,162.5294,4.857142857142857,SUBSTITUTABLE
41398,"ДРОТАВЕРИН, Корпорация Артериум  (Украина, Киев), табл. 40 мг блистер, #30",3147,ДРОТАВЕРИН,Пероральные твердые обычные,14,0.5721627857142858,0.4278372142857143,1.0,0.0,62.3676,45.3498,107.7174,2.4285714285714284,CRITICAL
47005,"ДРОТАВЕРИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 40 мг контурн. ячейк. уп., #20",3147,ДРОТАВЕРИН,Пероральные твердые обычные,5,0.9666976,0.033302399999999996,1.0,0.0,27.703699999999998,1.1677,28.871299999999998,5.2,SUBSTITUTABLE
49724,"ЭРИУС®, Bayer Consumer Health  (Швейцария), сироп 0,5 мг/мл фл. 60 мл, #1",40218,ДЕЗЛОРАТАДИН,Пероральные жидкие обычные,17,0.572999,0.427001,0.1176323125,0.8823676874999999,96.4682,104.70970000000001,201.1779,6.294117647058823,CRITICAL
52412,"ГЛУТАРГИН, Здоровье Группа компаний ООО (Украина, Харьков), табл. 0,25 г блистер, #30",350,АРГИНИН,Пероральные твердые обычные,4,0.59169125,0.40830875,0.3345745,0.6654255,32.9503,17.0,49.9503,25.25,CRITICAL
55120,"НАЛГЕЗИН, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 275 мг блистер, в карт. коробке, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,13,0.45675361538461534,0.5432463846153847,1.0,0.0,35.8668,42.0282,77.8951,7.538461538461538,CRITICAL
55121,"НАЛГЕЗИН ФОРТЕ, KRKA d.d. Novo Mesto  (Словения), табл. п/плен. оболочкой 550 мг, #10",2969,НАПРОКСЕН,Пероральные твердые обычные,21,0.3684084761904762,0.6315915238095238,1.0,0.0,22.3321,72.5852,94.91730000000001,4.0,CRITICAL
60260,"ЛЕРКАМЕН® 10, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 10 мг, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,20,0.5449534,0.4550466,1.0,0.0,31.4248,30.5692,61.9942,4.45,CRITICAL
62632,"ОРТОФЕН, Sopharma (Болгария), табл. п/о кишечно-раств. 0,025 г блистер, #30",3170,ДИКЛОФЕНАК,Пероральные твердые обычные,2,1.0,0.0,0.3640925,0.6359075000000001,23.4718,0.0,23.4718,16.5,SUBSTITUTABLE
63472,"АЦИКЛОВИР-ФАРМАК, Фармак АО (Украина, Киев), табл. 200 мг, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,5,0.5706287999999999,0.4293712,1.0,0.0,46.87179999999999,29.631700000000002,76.5035,8.2,CRITICAL
69125,"ЛОРАТАДИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 10 мг контурн. ячейк. уп., #10",3030,ЛОРАТАДИН,Пероральные твердые обычные,2,0.091358,0.908642,1.0,0.0,0.0872,3.31,3.3971999999999998,1.0,CRITICAL
69784,"ИБУПРОФЕН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), табл. 200 мг контурн. ячейк. уп., #50",3138,ИБУПРОФЕН,Пероральные твердые обычные,25,0.72628744,0.27371256,0.7445077600000001,0.25549224,157.6378,91.5924,249.2304,1.76,SUBSTITUTABLE
70279,"ДИКЛОБЕРЛ® N 75, Berlin-Chemie  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,18,0.5929597222222223,0.40704027777777774,1.0,0.0,21.581400000000002,32.0458,53.627500000000005,2.0,CRITICAL
71427,"ЛОРАТАДИН, Астрафарм ООО (Украина, Вишневое), табл. 10 мг блистер, #100",3030,ЛОРАТАДИН,Пероральные твердые обычные,4,0.414003,0.585997,1.0,0.0,2.8118,0.54,3.3518,1.25,CRITICAL
73433,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 400 мг блистер, #10",3297,АЦИКЛОВИР,Пероральные твердые обычные,25,0.54319852,0.45680148000000004,1.0,0.0,35.1135,103.89099999999999,139.0046,2.48,CRITICAL
73434,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), табл. 200 мг блистер, #20",3297,АЦИКЛОВИР,Пероральные твердые обычные,22,0.5769272272727273,0.42307277272727273,1.0,0.0,60.5838,39.9741,100.55799999999999,4.681818181818182,CRITICAL
74436,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 5 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",29,0.4620829655172414,0.5379170344827586,1.0,0.0,69.1385,90.6483,159.7867,3.2758620689655173,CRITICAL
74437,"ГЕРПЕВИР®, Корпорация Артериум  (Украина, Киев), мазь 25 мг/г туба 15 г",3297,АЦИКЛОВИР,"Местно действующие, дерматологические, антигеморроидальные, наружные",23,0.4906184347826087,0.5093815652173913,1.0,0.0,62.123400000000004,67.8773,130.0009,3.739130434782609,CRITICAL
75148,"ОЛФЕН®-100 СР ДЕПОКАПС, Teva (Израиль), капс. пролонг. дейст. 100 мг, #20",3170,ДИКЛОФЕНАК,Пероральные твердые длительно действующие,12,0.8177786666666668,0.18222133333333335,0.4169025,0.5830974999999999,130.7833,38.1926,168.97570000000002,10.083333333333334,SUBSTITUTABLE
78935,"ЛЕРКАМЕН® 20, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 20 мг блистер, #28",60436,ЛЕРКАНИДИПИН,Пероральные твердые обычные,15,0.5381162666666666,0.4618837333333333,1.0,0.0,45.9576,33.4474,79.405,6.266666666666667,CRITICAL
78985,"САЛОФАЛЬК, Alpen Pharma AG   (Швейцария), гран. гастрорезист. пролонг. 1000 мг пакетик ""Грану-Стикс"", #50",3016,МЕСАЛАЗИН,Пероральные твердые длительно действующие,11,0.0,1.0,,,0.0,24.7042,24.7042,9.818181818181818,CRITICAL
82447,"ИМЕТ®, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 400 мг, #10",3138,ИБУПРОФЕН,Пероральные твердые обычные,34,0.7706836176470588,0.22931638235294116,0.7353447647058824,0.2646552352941176,388.9524,131.5738,520.5259,2.5,SUBSTITUTABLE
82448,"ИМЕТ®, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 400 мг, #20",3138,ИБУПРОФЕН,Пероральные твердые обычные,32,0.79417509375,0.20582490625,0.76357465625,0.23642534375,270.5629,71.7974,342.3601,2.28125,SUBSTITUTABLE
89669,"МУКОГЕН, Macleods Pharmaceuticals Ltd (Индия), табл. п/о 100 мг стрип, #30",95259,РЕБАМИПИД,Пероральные твердые обычные,18,0.0,1.0,,,0.0,46.9102,46.9102,6.388888888888889,CRITICAL
94307,"L-АРГИНИН, Элит-фарм ООО (Украина, Днепр (Днепропетровск)), капс., #50",350,АРГИНИН,Пероральные твердые обычные,4,0.405007,0.594993,1.0,0.0,17.0,7.8656,24.8656,12.5,CRITICAL
94658,"НУРОФЕН ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 400 мг, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,33,0.7138783333333333,0.28612166666666666,0.7773051818181819,0.2226948181818182,234.2284,119.9538,354.1821,1.6666666666666667,SUBSTITUTABLE
95127,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), супп. ректал. 60 мг, #10",3138,ИБУПРОФЕН,Ректальные системные,9,0.0,1.0,,,0.0,31.5625,31.5625,9.777777777777779,CRITICAL
98542,"РАПТЕН 75, Stada  (Германия), р-р д/ин. 75 мг амп. 3 мл, #5",3170,ДИКЛОФЕНАК,Парентеральные обычные,3,0.6195443333333333,0.3804556666666667,1.0,0.0,15.142900000000001,8.7897,23.9326,26.666666666666668,SUBSTITUTABLE
99351,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #6",3138,ИБУПРОФЕН,Пероральные твердые обычные,18,0.894684111111111,0.10531588888888889,0.7522148888888889,0.2477851111111111,445.2728,53.753,499.0259,5.944444444444445,SUBSTITUTABLE
99352,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #12",3138,ИБУПРОФЕН,Пероральные твердые обычные,31,0.7609056451612903,0.2390943548387097,0.7494735483870968,0.2505264516129032,312.0102,122.476,434.4865,2.161290322580645,SUBSTITUTABLE
99353,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #24",3138,ИБУПРОФЕН,Пероральные твердые обычные,28,0.8162079999999999,0.18379199999999998,0.7342678928571429,0.26573210714285717,337.9894,89.6447,427.6338,3.0,SUBSTITUTABLE
102770,"НО-ШПА®, Opella Healthcare International  (Франция), табл. 40 мг фл., #100",3147,ДРОТАВЕРИН,Пероральные твердые обычные,30,0.6425327000000001,0.3574673,1.0,0.0,100.243,52.9501,153.1933,3.2,SUBSTITUTABLE
