CLIENT_ID,INN_ID,INN_NAME,DRUGS_ID,DRUGS_NAME,DATE_START,DATE_END,DATE_DIFF,WEEKS_TOTAL,WEEKS_WITH_SALES,SALES_RATIO,TOTAL_Q
1336951,3170,ДИКЛОФЕНАК,5050,"НАКЛОФЕН, KRKA d.d. Novo Mesto  (Словения), р-р д/ин. 75 мг амп. 3 мл, #5",2023-04-24,2025-11-17,939,135,23,0.17,15.98
1336951,3170,ДИКЛОФЕНАК,5080,"ОРТОФЕН-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), табл. п/о кишечно-раств. 25 мг блистер, #30",2023-01-16,2025-04-21,827,119,11,0.092,14.770000000000001
1336951,3170,ДИКЛОФЕНАК,5949,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), р-р д/ин. 75 мг амп. 3 мл, #5",2023-01-09,2025-12-15,1072,154,32,0.208,30.42
1336951,3170,ДИКЛОФЕНАК,6328,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), табл. гастрорезист. 50 мг блистер, #20",2023-10-02,2025-04-28,575,83,19,0.229,21.97
1336951,3170,ДИКЛОФЕНАК,8249,"ОЛФЕН®-50 ЛАКТАБ, Teva (Израиль), табл. кишечно-раств. 50 мг, #20",2023-03-06,2025-09-08,918,132,21,0.159,17.4
1336951,3170,ДИКЛОФЕНАК,10918,"НАКЛОФЕН ДУО, KRKA d.d. Novo Mesto  (Словения), капс. 75 мг блистер, #20",2023-01-30,2025-12-15,1051,151,39,0.258,33.08
1336951,3170,ДИКЛОФЕНАК,12028,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 50 г, #1",2023-01-23,2025-12-22,1065,153,39,0.255,50.129999999999995
1336951,3170,ДИКЛОФЕНАК,13644,"ВОЛЬТАРЕН®, Novartis Pharma (Швейцария), табл. гастрорезист. 25 мг блистер, #30",2024-05-06,2025-12-29,603,87,13,0.149,10.98
1336951,3170,ДИКЛОФЕНАК,21184,"ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ, Халеон Украина ООО (Украина, Киев), эмульгель д/наруж. прим. 1 % туба 20 г, #1",2023-03-06,2023-12-25,295,43,14,0.326,13.26
1336951,3170,ДИКЛОФЕНАК,25464,"ДИКЛОФЕНАК, Красная звезда ОАО (Украина, Харьков), табл. 0,05 г блистер, в пачке, #30",2023-01-09,2025-12-22,1079,155,68,0.439,133.71
1336951,3170,ДИКЛОФЕНАК,25511,"АЛМИРАЛ, Medochemie (Кипр), р-р д/ин. 75 мг амп. 3 мл, #10",2024-05-20,2025-12-29,589,85,8,0.094,5.84
1336951,3170,ДИКЛОФЕНАК,27403,"ДИКЛОФЕНАК-ЗДОРОВЬЕ, Здоровье Группа компаний ООО (Украина, Харьков), гель 1 % туба 50 г, #1",2023-03-06,2025-09-01,911,131,7,0.053,10.77
1336951,3170,ДИКЛОФЕНАК,27414,"ДИКЛОФЕНАК НАТРИЯ, Монфарм ПАО (Украина, Монастырище), супп. ректал. 0,05 г стрип, #10",2023-01-02,2025-12-08,1072,154,25,0.162,24.93
1336951,3170,ДИКЛОФЕНАК,29400,"ДИКЛОБЕРЛ® 100, Berlin-Chemie  (Германия), супп. 100 мг, #10",2023-01-02,2025-12-29,1093,157,120,0.764,196.81
