CLIENT_ID,INN_ID,INN_NAME,STOCKOUT_DRUG_ID,STOCKOUT_DRUG_NAME,STOCKOUT_NFC1_ID,SUBSTITUTE_DRUG_ID,SUBSTITUTE_DRUG_NAME,SUBSTITUTE_NFC1_ID,SAME_NFC1,TOTAL_LIFT,LIFT_SAME_NFC1,LIFT_DIFF_NFC1,INTERNAL_LIFT,SUBSTITUTE_SHARE,EVENTS_COUNT
416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",229239,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 100 г","Местно действующие, дерматологические, антигеморроидальные, наружные",True,13.49526711,13.49526711,0.0,20.49526711,65.84577325862429,15
416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",36225,"ТРОКСЕРУТИН-ДАРНИЦА, Дарница ЧАО (Украина, Киев), гель 20 мг/г туба 30 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",True,5.0,5.0,0.0,20.49526711,24.39587624383979,15
416188,2733,ТРОКСЕРУТИН,4043,"ТРОКСЕВАЗИН, Teva (Израиль), гель 2 % туба 40 г","Местно действующие, дерматологические, антигеморроидальные, наружные",46354,"ВЕНОРУТИНОЛ, Борщаговский ХФЗ ПАО (Украина, Киев), гель 2 % туба 40 г, #1","Местно действующие, дерматологические, антигеморроидальные, наружные",True,2.0,2.0,0.0,20.49526711,9.758350497535915,3
416188,3138,ИБУПРОФЕН,4954,"ИБУПРОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 200 мг, #50",Пероральные твердые обычные,650512,"БРУФЕН® РАПИД, Abbott Products GmbH  (Германия), капс. мягкие 400 мг блистер, #10",Пероральные твердые обычные,True,32.15575846,32.15575846,0.0,316.9423376,10.145617875950192,24
416188,3138,ИБУПРОФЕН,4954,"ИБУПРОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 200 мг, #50",Пероральные твердые обычные,109182,"НУРОФЕН ДЛЯ ДЕТЕЙ, Reckitt Benckiser Healthcare International  (Великобритания), сусп. оральн. 100 мг/5 мл фл. 100 мл, с клубничным вкусом",Пероральные жидкие обычные,False,27.7628456,0.0,27.7628456,316.9423376,8.759588829384592,24
416188,3138,ИБУПРОФЕН,4954,"ИБУПРОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 200 мг, #50",Пероральные твердые обычные,311761,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #10",Пероральные твердые обычные,True,22.82459282,22.82459282,0.0,316.9423376,7.201496964033247,24
416188,3138,ИБУПРОФЕН,4954,"ИБУПРОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 200 мг, #50",Пероральные твердые обычные,654842,"НУРОФЕН ЭКСПРЕСС ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), капс. мягкие 400 мг, #20",Пероральные твердые обычные,True,18.050667320000002,18.050667320000002,0.0,316.9423376,5.695252788468108,24
416188,3138,ИБУПРОФЕН,4954,"ИБУПРОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 200 мг, #50",Пероральные твердые обычные,94658,"НУРОФЕН ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 400 мг, #12",Пероральные твердые обычные,True,16.50476234,16.50476234,0.0,316.9423376,5.2074968793945065,24
416188,3138,ИБУПРОФЕН,4954,"ИБУПРОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 200 мг, #50",Пероральные твердые обычные,82448,"ИМЕТ®, Berlin-Chemie  (Германия), табл. п/плен. оболочкой 400 мг, #20",Пероральные твердые обычные,True,16.16174968,16.16174968,0.0,316.9423376,5.09927130669336,22
416188,3138,ИБУПРОФЕН,4954,"ИБУПРОФЕН, Борщаговский ХФЗ ПАО (Украина, Киев), табл. п/плен. оболочкой 200 мг, #50",Пероральные твердые обычные,99352,"НУРОФЕН, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 200 мг блистер, #12",Пероральные твердые обычные,True,15.91224425,15.91224425,0.0,316.9423376,5.020548649477747,24
